Category1,Category2,Block,Trial,mean1,mean2,mean_diff,se_diff,t_value,df,p_value,p_fdr,Significance,Direction
AF1,AF2,2,14,0.9855601298415358,1.0852443400268645,-0.09968421018532869,0.08106635766613264,-1.2296618850926135,147,0.22408459191190358,0.36338041931660037,,
AF1,AF2,2,15,0.90516964825088,1.0908479657243204,-0.18567831747344044,0.07907214550168347,-2.348213979719158,147,0.023304618729453993,0.10231296027565168,,
AF1,AF3,1,0,1.4715290495604783,1.5070777270281257,-0.03554867746764745,0.0927468402144773,-0.38328720833444085,148,0.7029837292930255,0.7810930325478062,,
AF1,AF3,1,1,1.5557202837574977,1.5200131486830706,0.03570713507442713,0.10584309794998414,0.3373591265374757,146,0.7370149463805704,0.8040163051424405,,
AF1,AF3,1,2,1.45901256019149,1.2556542763057845,0.20335828388570554,0.09948111845412942,2.044189762296186,149,0.045091632164114916,0.1375676913481472,,
AF1,AF3,1,3,1.2949582780794404,1.189725810550786,0.10523246752865445,0.10243556699522642,1.0273039981665584,150,0.30834921766141093,0.44760370305688685,,
AF1,AF3,1,4,1.1829691239088957,0.9579322868451551,0.22503683706374067,0.07815961780460676,2.879195720049656,149,0.005054014829675057,0.05064021305821968,†,AF1 > AF3
AF1,AF3,1,5,1.1005131710595706,0.9468839947557004,0.15362917630387019,0.08277604320733538,1.855961826045051,150,0.06734456732357823,0.1636825589071826,,
AF1,AF3,1,6,1.1043757254526714,0.953801252635733,0.15057447281693837,0.0793874076735893,1.8967047448638594,150,0.06178354255172803,0.16222811436287862,,
AF1,AF3,1,7,1.128742228086638,1.016549405298376,0.11219282278826204,0.09627774557965776,1.1653038000919596,150,0.24897776964030247,0.38970433508916913,,
AF1,AF3,1,8,1.099470107021724,0.9438276526153268,0.15564245440639735,0.078616117280817,1.9797779359980612,150,0.051837987212725034,0.14355134920446933,,
AF1,AF3,1,9,1.030160652629264,0.9209023394857683,0.10925831314349566,0.0641208151925027,1.7039445430548834,150,0.09244991886113142,0.20801231743754572,,
AF1,AF3,1,10,0.995314114920539,0.8301908184353244,0.16512329648521462,0.0631247543975218,2.615824775259596,150,0.01109154992043566,0.06884410295442822,†,AF1 > AF3
AF1,AF3,1,11,1.0142520309662488,0.7968549920820973,0.21739703888415152,0.05247180184431482,4.14312128120117,149,6.159759275446292e-05,0.0026527909729537292,**,AF1 > AF3
AF1,AF3,1,12,1.0300116254393687,0.8941486315966717,0.13586299384269707,0.0596897123589151,2.2761542730471027,150,0.024762806970459815,0.10612631558768491,,
AF1,AF3,1,13,0.9970675271917707,0.903522336830029,0.09354519036174169,0.06143356393571101,1.5227049249435511,150,0.132948278652234,0.2541593502776487,,
AF1,AF3,2,0,1.481630139791921,1.4164327999929884,0.0651973397989325,0.0839637853915247,0.7764935739249497,148,0.44000653466005935,0.5563180334007095,,
AF1,AF3,2,1,1.334394479653528,1.4401631810909428,-0.10576870143741468,0.10560709473003402,-1.0015302637364827,148,0.3206456192538511,0.4617296917255456,,
AF1,AF3,2,2,1.300285639272293,1.5826966810763397,-0.28241104180404664,0.1213796306354247,-2.326675738965586,147,0.023251858064634572,0.10231296027565168,,
AF1,AF3,2,3,1.0891762157963425,1.4080656236861782,-0.31888940788983566,0.11921763101517542,-2.6748510700505674,150,0.010139319846036922,0.06884410295442822,†,AF3 > AF1
AF1,AF3,2,4,1.072421214898333,1.2080039054004448,-0.1355826905021118,0.09708439654897404,-1.3965446078012895,149,0.16703791478508806,0.2863507110601509,,
AF1,AF3,2,5,1.0288266035513798,1.2188130289399683,-0.18998642538858856,0.09470680651370784,-2.0060482702591176,149,0.04949087701569779,0.14101450420755704,,
AF1,AF3,2,6,1.159100435088488,1.2647211078953995,-0.10562067280691156,0.11742906231931356,-0.8994423588234693,150,0.3724170318491403,0.5078414070670095,,
AF1,AF3,2,7,1.0552029805176866,1.2165577486550712,-0.16135476813738459,0.09502392826524544,-1.6980435463264187,148,0.09466463409171352,0.21036585353714116,,
AF1,AF3,2,8,1.0647832929990098,1.105849357880743,-0.041066064881733144,0.10086722711854812,-0.40712990784874714,150,0.6854652040716166,0.7711483545805687,,
AF1,AF3,2,9,1.0353033394830873,1.1328323473746398,-0.0975290078915525,0.10069287502698512,-0.968579036653937,150,0.3376772503293316,0.47117755859906735,,
AF1,AF3,2,10,0.995197078930711,1.109013952646963,-0.11381687371625193,0.07419379719922742,-1.5340483707907207,150,0.13011891046322435,0.2541593502776487,,
AF1,AF3,2,11,0.9431817728037984,1.1430505815779772,-0.19986880877417879,0.08793123902180518,-2.273012537951562,150,0.02707998557335858,0.11078175916373965,,
AF1,AF3,2,12,0.9604268842192476,1.109754771034635,-0.14932788681538733,0.11865350183529658,-1.258520688438425,150,0.21467506972226388,0.3512864777273409,,
AF1,AF3,2,13,0.9795323342256077,1.116266949958105,-0.13673461573249734,0.08626391631648839,-1.5850731287325297,150,0.11917358531996032,0.24528791376053524,,
AF1,AF3,2,14,0.9855601298415358,1.0668106236928332,-0.08125049385129735,0.0714030798240453,-1.1379130151180945,150,0.2591037473030949,0.40205753891859547,,
AF1,AF3,2,15,0.90516964825088,1.044822215797802,-0.139652567546922,0.08415654559716432,-1.6594379742652798,150,0.1036268851640304,0.21944516858265262,,
AF2,AF3,1,0,1.661512880004362,1.5070777270281257,0.15443515297623622,0.12282903202789124,1.2573180006919544,70,0.2128725960342273,0.3512864777273409,,
AF2,AF3,1,1,1.7228368676527586,1.5200131486830706,0.20282371896968798,0.13375980882722047,1.516327817361629,69,0.13404378624657956,0.2541593502776487,,
AF2,AF3,1,2,1.442338045732965,1.2556542763057845,0.18668376942718057,0.12455058855963855,1.4988589904397827,71,0.1383756462622754,0.2541593502776487,,
AF2,AF3,1,3,1.4820320628935015,1.189725810550786,0.29230625234271557,0.13229307504634621,2.2095355500679985,71,0.030411208167729676,0.1128592708376583,,
AF2,AF3,1,4,1.2876679399729256,0.9579322868451551,0.32973565312777053,0.10809345695268091,3.0504682006064066,71,0.003363926215234767,0.04036711458281721,*,AF2 > AF3
AF2,AF3,1,5,1.2580269457017494,0.9468839947557004,0.31114295094604905,0.10118119119521514,3.075106620811982,71,0.003005726442246293,0.04036711458281721,*,AF2 > AF3
AF2,AF3,1,6,1.2307420799824351,0.953801252635733,0.2769408273467021,0.10577522629793122,2.6182012276358386,71,0.010947198650203672,0.06884410295442822,†,AF2 > AF3
AF2,AF3,1,7,1.0667951085618175,1.016549405298376,0.05024570326344158,0.10543422727551674,0.47655969566829004,71,0.6352905003732323,0.7377567101108504,,
AF2,AF3,1,8,1.1846812942471192,0.9438276526153268,0.24085364163179246,0.10321815893011178,2.3334425272482586,71,0.02257696609724906,0.10231296027565168,,
AF2,AF3,1,9,1.149216165703774,0.9209023394857683,0.22831382621800578,0.09473393596687692,2.4100532073093026,71,0.019036081694828445,0.09861790187046984,†,AF2 > AF3
AF2,AF3,1,10,1.0915569657170832,0.8301908184353244,0.2613661472817588,0.08034611366094725,3.253002981384991,71,0.0017593077651146668,0.03411198049126419,*,AF2 > AF3
AF2,AF3,1,11,1.0948856685683819,0.7968549920820973,0.29803067648628456,0.09030416992763701,3.3002980562813877,71,0.0018951100272924547,0.03411198049126419,*,AF2 > AF3
AF2,AF3,1,12,1.0397589058930823,0.8941486315966717,0.1456102742964106,0.0772186550667935,1.8856877806335648,70,0.06435060040397302,0.16298672187795107,,
AF2,AF3,1,13,1.0397824743187616,0.903522336830029,0.13626013748873256,0.08680803685921552,1.5696719153978564,71,0.12128124624826465,0.24528791376053524,,
AF2,AF3,2,0,1.5502616228439106,1.4164327999929884,0.13382882285092212,0.11078700632342549,1.2079830233902127,70,0.23135587970125351,0.3718219495198717,,
AF2,AF3,2,1,1.3343885599799965,1.4401631810909428,-0.10577462111094627,0.130742877983051,-0.8090277860080338,70,0.4212423115592083,0.545338723858694,,
AF2,AF3,2,2,1.4289256323325736,1.5826966810763397,-0.15377104874376601,0.1370281694259616,-1.1221856745802246,69,0.265737310805954,0.40882663200916,,
AF2,AF3,2,3,1.419618128585015,1.4080656236861782,0.011552504898836746,0.15282241731665017,0.07559430809748151,71,0.939954497672198,0.9613170998920206,,
